return_id,order_id,return_date,return_reason,refund_amount,refund_processed_days
6743,31594,2024-12-22,Not as Expected,4495.34,1
6744,4387,2024-03-03,Damaged,6223.42,2
6745,20767,2024-03-06,Late Delivery,1146.32,3
6746,2028,2024-10-31,Size Issue,547.11,3
6747,32020,2024-03-30,Damaged,4927.75,7
6748,14726,2024-07-06,Size Issue,2005.73,4
6749,22547,2024-01-30,Damaged,5240.24,9
6750,7751,2024-04-01,Damaged,6141.29,1
6751,48898,2024-10-18,Size Issue,1995.96,8
6752,31387,2024-11-13,Not as Expected,3506.24,6
6753,15832,2024-11-30,Size Issue,1776.01,7
6754,37760,2024-04-15,Wrong Product,5429.29,6
6755,46497,2024-12-01,Damaged,8080.98,8
6756,12337,2024-11-05,Not as Expected,3000.51,8
6757,411,2024-08-16,Late Delivery,5624.99,6
6758,41631,2024-08-30,Late Delivery,4525.69,5
6759,3431,2024-08-21,Size Issue,3521.35,9
6760,5781,2024-05-04,Late Delivery,1976.8,4
6761,5832,2024-12-26,Size Issue,2914.28,4
6762,24824,2024-11-06,Size Issue,1114.78,9
6763,33462,2024-07-15,Wrong Product,924.82,6
6764,48616,2024-06-17,Damaged,6219.69,3
6765,28172,2024-07-10,Damaged,2334.01,9
6766,47863,2024-08-06,Damaged,1970.21,4
6767,27365,2024-07-13,Damaged,7560.07,6
6768,43930,2024-02-03,Not as Expected,1715.63,6
6769,23285,2024-03-31,Not as Expected,7214.62,8
6770,23434,2024-12-19,Size Issue,805.04,5
6771,1510,2024-12-30,Size Issue,1915.78,5
6772,27300,2024-06-21,Size Issue,1096.35,9
6773,43757,2024-04-14,Not as Expected,5359.62,5
6774,13190,2024-12-27,Size Issue,1110.44,1
6775,15783,2024-03-16,Not as Expected,2239.83,3
6776,47821,2024-01-10,Size Issue,785.06,1
6777,14808,2024-02-20,Not as Expected,1692.97,3
6778,21233,2024-09-29,Late Delivery,4767.29,9
6779,10536,2024-03-06,Late Delivery,5327.71,2
6780,30031,2024-06-28,Late Delivery,6483.73,4
6781,36730,2024-07-31,Not as Expected,1740.78,6
6782,29975,2024-12-30,Size Issue,6953.1,6
6783,14449,2024-02-19,Damaged,7065.78,3
6784,46703,2024-09-22,Damaged,3568.41,6
6785,31512,2024-08-10,Damaged,5814.89,7
6786,25178,2024-05-25,Late Delivery,4059.18,8
6787,6964,2024-06-11,Wrong Product,4312.17,6
6788,4415,2024-08-10,Wrong Product,1871.38,1
6789,35861,2024-09-27,Size Issue,4310.37,8
6790,29767,2024-02-08,Wrong Product,2155.37,2
6791,6198,2024-07-16,Wrong Product,4402.81,2
6792,42693,2024-10-29,Size Issue,2190.63,4
6793,18701,2024-12-16,Late Delivery,3968.56,5
6794,31322,2024-05-15,Size Issue,286.37,8
6795,36635,2024-03-10,Size Issue,7355.8,4
6796,7039,2024-10-23,Wrong Product,3210.34,1
6797,36007,2024-11-07,Not as Expected,2699.52,8
6798,26225,2024-04-20,Wrong Product,1163.69,7
6799,45508,2024-12-25,Late Delivery,7209.48,7
6800,15836,2024-06-06,Size Issue,2186.1,4
6801,36846,2024-03-06,Wrong Product,2303.28,1
6802,4511,2024-01-21,Damaged,3549.28,7
6803,27678,2024-11-30,Size Issue,1376.14,8
6804,29966,2024-08-16,Not as Expected,2328.52,4
6805,25830,2024-02-21,Late Delivery,5825.74,7
6806,19442,2024-01-18,Wrong Product,4407.25,1
6807,40857,2024-06-14,Size Issue,3678.85,3
6808,6866,2024-05-01,Damaged,6757.81,4
6809,45793,2024-04-18,Damaged,5468.59,3
6810,28657,2024-10-08,Not as Expected,3085.67,8
6811,46358,2024-08-22,Wrong Product,1079.78,5
6812,28617,2024-02-29,Not as Expected,2575.21,7
6813,39762,2024-04-10,Damaged,5330.6,1
6814,8638,2024-03-02,Damaged,2529.22,8
6815,827,2024-11-24,Wrong Product,6877.29,9
6816,49269,2024-04-13,Damaged,1539.14,3
6817,37478,2024-05-13,Size Issue,3080.59,7
6818,11289,2024-03-09,Not as Expected,4299.58,8
6819,24292,2024-09-14,Wrong Product,4885.61,5
6820,13138,2024-10-21,Late Delivery,1195.3,4
6821,40771,2024-07-26,Not as Expected,3442.57,4
6822,1384,2024-04-23,Damaged,6639.99,5
6823,3543,2024-06-10,Wrong Product,1512.15,4
6824,43857,2024-10-05,Late Delivery,8614.18,2
6825,36266,2024-10-12,Late Delivery,6237.57,6
6826,2284,2024-05-03,Wrong Product,1151.78,5
6827,26003,2024-02-12,Wrong Product,1239.53,5
6828,26039,2024-12-22,Size Issue,3039.41,3
6829,2974,2024-03-17,Damaged,4031.96,7
6830,13234,2024-02-11,Damaged,2062.2,2
6831,21868,2024-04-19,Damaged,3688.16,3
6832,40096,2024-05-20,Damaged,4409.2,2
6833,11873,2024-01-27,Wrong Product,5858.06,3
6834,28698,2024-05-17,Wrong Product,1323.43,9
6835,5738,2024-11-10,Late Delivery,5507.93,8
6836,46863,2024-09-19,Damaged,2621.85,1
6837,33395,2024-04-28,Not as Expected,5373.38,3
6838,22264,2024-10-23,Late Delivery,6347.76,9
6839,18477,2024-02-05,Size Issue,3196.6,9
6840,35649,2024-07-19,Late Delivery,6727.05,4
6841,22478,2024-05-20,Damaged,2059.42,6
6842,35634,2024-01-27,Not as Expected,440.21,5
6843,4532,2024-03-16,Damaged,5708.82,4
6844,40663,2024-11-18,Size Issue,3492.94,2
6845,26956,2024-09-04,Damaged,3364.94,1
6846,17245,2024-10-10,Damaged,5711.88,5
6847,14789,2024-02-25,Damaged,6981.43,3
6848,11958,2024-03-29,Damaged,2235.78,5
6849,19167,2024-03-07,Damaged,1903.12,7
6850,18506,2024-06-18,Not as Expected,838.4,8
6851,14333,2024-02-24,Wrong Product,5236.16,8
6852,33143,2024-11-06,Damaged,1871.05,5
6853,48548,2024-07-01,Wrong Product,746.98,5
6854,9025,2024-03-10,Wrong Product,3043.0,4
6855,14079,2024-08-15,Damaged,5184.49,5
6856,35703,2024-07-26,Wrong Product,5484.8,2
6857,10113,2024-12-28,Damaged,4689.62,6
6858,30612,2024-05-24,Wrong Product,2275.78,4
6859,32647,2024-10-09,Late Delivery,6094.21,3
6860,42619,2024-02-03,Not as Expected,5974.34,3
6861,35896,2024-07-28,Wrong Product,2525.71,1
6862,42405,2024-10-05,Not as Expected,5995.25,4
6863,22834,2024-03-30,Wrong Product,5998.91,8
6864,9381,2024-03-14,Not as Expected,4229.33,9
6865,23227,2024-06-13,Size Issue,2615.34,6
6866,40145,2024-01-13,Size Issue,5263.7,6
6867,14674,2024-05-05,Not as Expected,1826.66,9
6868,21857,2024-11-18,Size Issue,2847.21,6
6869,43827,2024-10-28,Size Issue,419.9,9
6870,48895,2024-10-01,Not as Expected,2752.77,8
6871,11901,2024-03-13,Size Issue,3397.89,2
6872,42787,2024-09-28,Not as Expected,2979.55,6
6873,46752,2024-12-02,Not as Expected,3331.1,4
6874,40902,2024-08-24,Wrong Product,4661.72,2
6875,47830,2024-08-08,Not as Expected,1166.21,2
6876,16588,2024-10-17,Not as Expected,1704.12,4
6877,22376,2024-01-31,Not as Expected,6452.96,2
6878,33782,2024-10-14,Wrong Product,1992.26,4
6879,42809,2024-09-25,Size Issue,1318.2,7
6880,24167,2024-03-17,Wrong Product,5967.36,5
6881,2567,2024-07-22,Late Delivery,883.45,1
6882,49021,2024-04-08,Wrong Product,4020.6,6
6883,49525,2024-08-24,Late Delivery,2043.3,4
6884,42180,2024-01-19,Damaged,1025.63,8
6885,14463,2024-11-11,Late Delivery,628.22,6
6886,16692,2024-01-21,Not as Expected,774.39,5
6887,10073,2024-02-09,Size Issue,4327.74,7
6888,40362,2024-11-12,Size Issue,340.11,8
6889,21110,2024-06-07,Damaged,1671.1,3
6890,8810,2024-06-19,Late Delivery,966.72,7
6891,33740,2024-07-19,Late Delivery,1571.21,7
6892,45453,2024-03-31,Late Delivery,2907.85,5
6893,11855,2024-07-15,Late Delivery,7576.15,4
6894,7648,2024-02-25,Not as Expected,3835.52,5
6895,27639,2024-09-17,Size Issue,4173.48,8
6896,31398,2024-02-10,Size Issue,4049.88,2
6897,7405,2024-03-08,Damaged,4841.73,6
6898,32780,2024-04-03,Damaged,5548.05,1
6899,12083,2024-12-11,Not as Expected,5008.15,6
6900,340,2024-03-09,Not as Expected,4869.06,9
6901,11314,2024-08-19,Damaged,357.25,3
6902,27172,2024-06-22,Damaged,1336.45,9
6903,42932,2024-09-25,Not as Expected,655.18,4
6904,34701,2024-03-24,Not as Expected,5338.15,1
6905,38258,2024-06-08,Damaged,3642.96,9
6906,39690,2024-08-14,Late Delivery,769.44,8
6907,32263,2024-12-21,Not as Expected,564.61,3
6908,33696,2024-02-15,Wrong Product,4352.7,3
6909,34167,2024-12-06,Late Delivery,2739.28,5
6910,19601,2024-08-26,Size Issue,6484.08,9
6911,6408,2024-07-03,Late Delivery,5777.15,4
6912,26919,2024-08-28,Size Issue,2585.22,8
6913,48389,2024-01-21,Damaged,7432.91,1
6914,33263,2024-04-13,Late Delivery,836.31,8
6915,41139,2024-01-30,Damaged,522.34,3
6916,6087,2024-02-26,Size Issue,751.91,6
6917,48647,2024-08-01,Size Issue,5006.68,2
6918,46174,2024-07-29,Not as Expected,1178.78,4
6919,31428,2024-11-04,Damaged,3515.95,4
6920,28974,2024-06-16,Not as Expected,1055.96,9
6921,20823,2024-01-06,Wrong Product,5839.69,4
6922,10348,2024-07-08,Wrong Product,4944.13,7
6923,15357,2024-05-31,Damaged,5331.48,6
6924,2093,2024-03-10,Wrong Product,4694.79,8
6925,11564,2024-03-31,Late Delivery,1389.0,9
6926,10713,2024-10-31,Late Delivery,4193.24,9
6927,48259,2024-11-21,Late Delivery,1310.77,6
6928,33495,2024-11-05,Not as Expected,4259.79,4
6929,38136,2024-07-21,Late Delivery,4780.23,1
6930,6010,2024-12-14,Wrong Product,6521.16,1
6931,47803,2024-04-25,Size Issue,6700.31,8
6932,29435,2024-07-01,Wrong Product,517.71,7
6933,8226,2024-10-18,Size Issue,6769.97,8
6934,13726,2024-02-07,Wrong Product,3988.88,3
6935,3176,2024-08-16,Size Issue,4093.44,7
6936,47311,2024-06-13,Damaged,7868.12,2
6937,47409,2025-01-08,Late Delivery,5212.6,2
6938,32335,2024-06-11,Late Delivery,4905.78,5
6939,19638,2024-03-05,Damaged,2267.84,2
6940,11961,2024-05-03,Late Delivery,4781.42,7
6941,14959,2024-04-20,Not as Expected,797.12,8
6942,38956,2024-07-24,Wrong Product,8161.04,7
6943,8757,2024-05-03,Size Issue,2672.19,2
6944,6475,2024-09-19,Wrong Product,2524.78,7
6945,17484,2024-11-13,Size Issue,7972.04,8
6946,10982,2024-03-07,Wrong Product,3115.11,1
6947,6532,2024-12-09,Size Issue,1599.31,6
6948,3293,2024-10-26,Wrong Product,2111.62,9
6949,42712,2024-07-06,Wrong Product,5445.81,2
6950,39549,2024-11-15,Damaged,5368.85,2
6951,45247,2024-10-02,Late Delivery,959.26,2
6952,23523,2024-08-07,Damaged,3079.86,4
6953,42069,2024-09-21,Damaged,2378.13,6
6954,24273,2024-02-07,Late Delivery,2962.77,2
6955,33673,2024-08-29,Damaged,2373.41,1
6956,24525,2024-11-29,Damaged,3907.52,9
6957,372,2024-11-24,Not as Expected,1950.71,5
6958,25341,2024-11-24,Wrong Product,2355.25,1
6959,44908,2024-07-15,Wrong Product,242.42,5
6960,38650,2024-02-28,Size Issue,3582.05,4
6961,38378,2024-04-27,Wrong Product,4017.56,4
6962,48496,2024-08-21,Late Delivery,2504.8,2
6963,39027,2024-06-26,Wrong Product,5886.26,6
6964,23572,2024-09-12,Size Issue,546.66,2
6965,15962,2024-05-30,Not as Expected,2333.32,1
6966,17374,2024-09-14,Wrong Product,1651.16,4
6967,31895,2024-09-29,Damaged,5238.88,8
6968,25299,2024-08-31,Not as Expected,5801.28,4
6969,43756,2024-04-25,Size Issue,5521.19,3
6970,1537,2024-02-06,Size Issue,5147.17,3
6971,11418,2024-09-17,Not as Expected,3634.72,9
6972,9602,2024-02-23,Size Issue,3788.57,5
6973,6417,2024-06-14,Damaged,3603.66,2
6974,2986,2024-02-27,Late Delivery,6296.44,9
6975,38718,2024-09-04,Damaged,3995.45,1
6976,44757,2024-02-11,Not as Expected,333.97,7
6977,43670,2024-10-07,Size Issue,3534.06,3
6978,21286,2024-03-28,Damaged,7922.09,5
6979,29413,2024-03-13,Late Delivery,2782.37,8
6980,33656,2024-05-08,Damaged,4493.17,3
6981,17111,2024-08-13,Late Delivery,2535.58,7
6982,5274,2024-11-24,Late Delivery,1797.6,2
6983,41576,2024-02-13,Late Delivery,7025.9,6
6984,170,2024-05-09,Late Delivery,4639.48,5
6985,43717,2024-08-31,Damaged,1966.21,1
6986,1108,2024-05-26,Late Delivery,1490.65,9
6987,17600,2024-11-04,Wrong Product,6629.7,6
6988,24988,2024-11-23,Not as Expected,1242.2,3
6989,31000,2024-10-05,Late Delivery,7063.96,7
6990,10158,2024-11-22,Not as Expected,2955.26,7
6991,44441,2024-06-23,Late Delivery,3846.51,7
6992,42310,2024-04-22,Size Issue,1536.26,9
6993,8267,2024-11-16,Not as Expected,7523.27,4
6994,4418,2024-12-02,Size Issue,2358.48,1
6995,43763,2024-02-18,Wrong Product,5330.63,6
6996,33062,2024-05-15,Wrong Product,2591.24,7
6997,49975,2024-11-26,Not as Expected,4339.59,4
6998,21019,2024-03-06,Size Issue,3823.67,5
6999,26214,2024-12-11,Size Issue,4431.72,6
7000,49669,2024-11-07,Size Issue,1597.67,5
7001,27011,2024-10-16,Late Delivery,5775.18,2
7002,40667,2024-05-21,Late Delivery,733.32,4
7003,45406,2024-09-17,Damaged,647.82,1
7004,45003,2024-05-11,Late Delivery,2726.53,1
7005,27594,2024-11-28,Late Delivery,4342.69,9
7006,26357,2024-08-24,Size Issue,637.19,9
7007,5512,2024-05-10,Late Delivery,4742.26,8
7008,22968,2024-01-30,Size Issue,769.75,3
7009,22347,2025-01-07,Damaged,2297.96,7
7010,22006,2024-02-21,Size Issue,2936.05,4
7011,1393,2024-01-30,Damaged,2326.35,5
7012,1140,2024-02-18,Size Issue,2138.86,6
7013,17679,2024-04-12,Wrong Product,2922.14,9
7014,15253,2024-04-13,Damaged,4205.8,7
7015,8591,2024-09-21,Not as Expected,4126.34,6
7016,24140,2024-01-07,Late Delivery,2167.1,8
7017,10048,2024-08-05,Late Delivery,3376.86,4
7018,34659,2024-03-22,Wrong Product,4440.98,2
7019,38744,2024-07-19,Size Issue,1300.86,3
7020,33900,2024-08-02,Wrong Product,2562.07,1
7021,4748,2024-05-30,Late Delivery,1440.11,2
7022,38544,2024-10-27,Late Delivery,3878.16,6
7023,21904,2024-03-21,Not as Expected,1205.17,9
7024,42603,2024-05-21,Late Delivery,3135.96,6
7025,21755,2024-11-02,Damaged,4526.65,7
7026,37547,2024-10-16,Damaged,3151.22,9
7027,24688,2024-12-21,Size Issue,3393.5,6
7028,4885,2024-05-13,Not as Expected,585.26,4
7029,23298,2024-05-17,Late Delivery,1645.57,8
7030,14918,2024-01-22,Size Issue,1539.36,6
7031,41053,2024-09-13,Damaged,2651.89,5
7032,8585,2024-08-26,Late Delivery,2970.15,1
7033,13081,2024-05-01,Late Delivery,4028.24,9
7034,45257,2024-09-19,Not as Expected,1727.32,3
7035,11757,2024-09-02,Damaged,4118.36,3
7036,14649,2024-05-26,Late Delivery,2784.3,5
7037,27971,2024-11-06,Not as Expected,3382.34,4
7038,48345,2024-08-25,Not as Expected,5492.46,7
7039,6370,2024-02-22,Size Issue,3717.78,7
7040,19102,2024-03-15,Wrong Product,2161.95,5
7041,44226,2024-10-27,Damaged,310.19,3
7042,37548,2024-07-16,Size Issue,949.51,6
7043,131,2024-12-28,Size Issue,2041.15,7
7044,11589,2024-07-25,Damaged,1100.9,7
7045,37743,2024-05-04,Damaged,5041.55,5
7046,41932,2024-05-16,Damaged,5894.56,4
7047,5000,2024-09-19,Not as Expected,3659.18,4
7048,2505,2024-11-19,Damaged,6985.94,2
7049,27234,2024-07-16,Damaged,4481.1,6
7050,41921,2024-08-12,Not as Expected,5963.75,3
7051,23622,2024-12-26,Not as Expected,2436.56,9
7052,5356,2024-08-26,Size Issue,3615.45,8
7053,2396,2024-05-15,Wrong Product,1202.62,8
7054,47140,2024-03-04,Late Delivery,3751.52,2
7055,12624,2024-06-09,Not as Expected,4737.21,3
7056,46949,2024-06-24,Late Delivery,6228.55,5
7057,5863,2024-10-06,Size Issue,1614.44,3
7058,16988,2024-09-26,Damaged,2089.59,5
7059,33103,2024-11-23,Not as Expected,3393.86,1
7060,12637,2024-08-19,Size Issue,4693.76,5
7061,3583,2025-01-03,Damaged,5871.36,5
7062,10958,2024-03-18,Damaged,1347.88,2
7063,2615,2024-03-23,Not as Expected,5479.02,2
7064,19258,2024-07-08,Wrong Product,1116.02,1
7065,24952,2024-12-11,Damaged,2890.78,2
7066,21987,2024-09-10,Size Issue,1296.4,2
7067,25918,2024-06-25,Size Issue,3479.13,3
7068,13888,2024-08-27,Not as Expected,549.06,4
7069,26993,2024-03-07,Not as Expected,4802.43,4
7070,35002,2024-03-25,Late Delivery,5677.92,7
7071,25520,2024-06-07,Not as Expected,265.27,4
7072,15028,2024-07-15,Late Delivery,5747.36,4
7073,29695,2024-12-06,Late Delivery,1373.16,1
7074,19360,2024-12-21,Damaged,1549.07,6
7075,48693,2024-11-08,Damaged,606.95,9
7076,27634,2024-05-31,Damaged,4371.18,2
7077,17066,2024-06-27,Late Delivery,2195.64,9
7078,730,2024-08-28,Size Issue,5266.17,8
7079,25706,2024-04-09,Size Issue,6551.3,5
7080,12568,2024-08-29,Not as Expected,4114.5,1
7081,11164,2024-10-01,Damaged,3390.29,1
7082,30848,2024-05-30,Not as Expected,5135.9,5
7083,48843,2024-04-29,Late Delivery,5514.33,4
7084,47076,2024-12-19,Late Delivery,7787.67,8
7085,48594,2024-03-18,Wrong Product,4220.14,8
7086,4240,2024-08-15,Late Delivery,288.42,9
7087,43297,2024-10-15,Not as Expected,1886.57,5
7088,18436,2024-12-16,Wrong Product,4834.66,2
7089,43007,2024-05-31,Wrong Product,2521.52,1
7090,3443,2024-04-03,Damaged,2173.2,4
7091,10815,2024-11-04,Size Issue,5999.8,9
7092,6147,2024-10-31,Wrong Product,3991.42,6
7093,7370,2024-02-29,Size Issue,4568.63,7
7094,21271,2025-01-02,Wrong Product,1662.37,8
7095,8001,2024-11-28,Size Issue,2628.05,4
7096,30323,2024-07-08,Not as Expected,5624.06,2
7097,42127,2024-03-08,Late Delivery,6549.86,6
7098,26398,2024-05-07,Late Delivery,4479.72,3
7099,29241,2024-09-07,Damaged,4962.17,8
7100,13719,2024-12-31,Damaged,4746.0,6
7101,45251,2024-11-17,Size Issue,4709.34,9
7102,26781,2024-03-23,Damaged,6634.86,4
7103,20170,2024-11-29,Damaged,3831.6,1
7104,16394,2024-05-07,Late Delivery,377.39,6
7105,36517,2024-09-26,Size Issue,1395.12,6
7106,38504,2024-05-28,Late Delivery,3725.44,9
7107,11054,2024-08-19,Not as Expected,3340.56,8
7108,14641,2024-10-26,Wrong Product,3200.84,2
7109,9347,2024-08-05,Wrong Product,2928.32,3
7110,15043,2024-09-16,Damaged,3604.94,2
7111,46424,2024-12-01,Size Issue,667.72,5
7112,8145,2024-09-04,Size Issue,4824.06,1
7113,9338,2024-12-26,Not as Expected,7056.24,4
7114,25851,2024-10-19,Wrong Product,3168.91,8
7115,27501,2024-03-30,Size Issue,1427.84,6
7116,4094,2024-11-02,Not as Expected,4995.99,4
7117,4268,2024-07-07,Not as Expected,418.0,7
7118,10188,2024-08-05,Not as Expected,5910.29,3
7119,29538,2024-07-06,Wrong Product,644.38,2
7120,26643,2024-03-14,Size Issue,5128.43,8
7121,28508,2024-01-19,Size Issue,1902.64,1
7122,34408,2024-10-01,Wrong Product,2809.62,9
7123,42894,2024-04-23,Damaged,4242.73,2
7124,7966,2024-06-10,Damaged,4422.36,3
7125,46318,2024-07-16,Wrong Product,6814.09,1
7126,33151,2024-12-19,Late Delivery,2049.39,9
7127,18980,2024-11-11,Not as Expected,4344.75,4
7128,31251,2024-02-06,Damaged,3552.91,1
7129,29549,2024-07-24,Late Delivery,1016.38,9
7130,5108,2024-08-09,Late Delivery,2965.26,7
7131,30326,2024-05-04,Damaged,2001.16,5
7132,36496,2025-01-06,Late Delivery,4693.13,8
7133,4068,2024-08-28,Wrong Product,4126.39,1
7134,18797,2024-01-14,Wrong Product,3661.74,1
7135,7708,2024-09-11,Size Issue,6105.66,8
7136,105,2024-12-22,Size Issue,6942.22,7
7137,5564,2024-01-14,Size Issue,4481.78,6
7138,19571,2024-12-12,Late Delivery,604.71,1
7139,6189,2024-05-27,Not as Expected,2510.35,7
7140,6570,2024-04-16,Late Delivery,5333.27,9
7141,747,2024-02-22,Late Delivery,7239.82,8
7142,33607,2024-11-09,Size Issue,2759.81,5
7143,28932,2025-01-04,Wrong Product,3943.24,3
7144,23575,2024-11-17,Not as Expected,4772.39,7
7145,21929,2024-03-19,Damaged,2221.06,4
7146,4060,2024-01-28,Size Issue,1723.5,9
7147,42886,2024-03-03,Size Issue,551.08,4
7148,19938,2024-03-06,Late Delivery,2080.73,8
7149,3312,2024-05-06,Size Issue,659.66,7
7150,28721,2024-06-18,Not as Expected,3158.73,3
7151,45968,2024-06-30,Wrong Product,1109.3,3
7152,42162,2024-07-19,Damaged,2556.3,8
7153,27698,2024-07-20,Damaged,5350.98,8
7154,22021,2024-09-05,Wrong Product,5424.34,3
7155,3508,2024-11-25,Late Delivery,5836.03,6
7156,2735,2024-12-31,Not as Expected,1430.6,8
7157,43963,2024-12-17,Size Issue,4835.03,7
7158,13512,2024-03-20,Damaged,3012.06,3
7159,31169,2024-04-24,Damaged,5749.79,4
7160,19163,2024-02-14,Wrong Product,5880.65,7
7161,4653,2024-11-01,Late Delivery,7382.81,3
7162,33387,2024-07-22,Wrong Product,5734.64,2
7163,17074,2024-01-11,Damaged,1386.68,6
7164,41248,2024-04-18,Not as Expected,4286.43,4
7165,30500,2024-10-13,Wrong Product,7099.51,1
7166,27400,2024-11-12,Wrong Product,459.87,2
7167,3887,2024-11-29,Size Issue,4792.38,4
7168,15644,2024-04-23,Late Delivery,4221.54,6
7169,8311,2024-10-13,Wrong Product,3164.15,6
7170,18403,2024-08-30,Damaged,3693.65,4
7171,40257,2024-04-26,Wrong Product,4033.98,7
7172,17380,2024-10-02,Not as Expected,4661.92,9
7173,23705,2024-04-06,Damaged,3310.47,8
7174,9175,2024-03-26,Damaged,2984.5,4
7175,11864,2024-07-24,Size Issue,4954.55,1
7176,25014,2024-11-29,Not as Expected,4393.27,6
7177,25817,2024-02-10,Damaged,5755.54,8
7178,34826,2025-01-02,Size Issue,4891.5,8
7179,38318,2024-11-13,Size Issue,732.51,9
7180,31237,2024-12-14,Size Issue,452.72,4
7181,29799,2024-11-11,Late Delivery,7512.09,8
7182,5746,2024-12-04,Size Issue,1435.99,9
7183,36745,2024-12-28,Damaged,3841.78,6
7184,1412,2024-11-08,Wrong Product,1105.88,9
7185,24476,2024-08-22,Not as Expected,1940.93,2
7186,4132,2024-12-09,Not as Expected,5678.07,6
7187,18588,2024-06-03,Damaged,7182.38,7
7188,45565,2024-12-01,Not as Expected,7069.92,8
7189,40391,2024-08-31,Late Delivery,4636.53,6
7190,9762,2024-06-04,Wrong Product,526.99,8
7191,29428,2024-01-23,Size Issue,6977.29,2
7192,144,2024-05-29,Late Delivery,3444.62,6
7193,42035,2024-09-29,Wrong Product,484.55,2
7194,9773,2024-06-02,Late Delivery,2491.88,2
7195,28994,2024-01-13,Size Issue,3436.5,1
7196,2199,2024-07-14,Not as Expected,3691.9,2
7197,12757,2024-09-29,Not as Expected,2988.84,8
7198,12477,2024-09-03,Damaged,2870.03,3
7199,43368,2024-05-09,Wrong Product,3245.39,5
7200,36548,2024-07-18,Late Delivery,4519.62,8
7201,3164,2024-11-15,Size Issue,4988.2,7
7202,8698,2024-12-28,Damaged,7280.95,5
7203,15841,2024-06-07,Size Issue,6755.54,5
7204,20700,2024-11-14,Damaged,3704.61,2
7205,2127,2024-04-09,Size Issue,5742.9,4
7206,17752,2024-12-10,Wrong Product,4410.73,2
7207,6962,2024-09-23,Not as Expected,2397.34,4
7208,5494,2024-10-23,Late Delivery,2951.84,3
7209,16684,2024-01-15,Late Delivery,4344.17,5
7210,15250,2024-12-08,Late Delivery,7414.56,3
7211,10812,2024-05-23,Wrong Product,3712.45,3
7212,21149,2024-04-18,Size Issue,2788.32,5
7213,6641,2024-10-12,Size Issue,290.26,6
7214,44644,2024-12-29,Wrong Product,6403.09,7
7215,11273,2024-06-14,Wrong Product,5668.84,8
7216,24572,2024-06-30,Not as Expected,1040.58,6
7217,14796,2024-08-11,Wrong Product,4324.68,4
7218,49580,2024-07-11,Not as Expected,3774.9,9
7219,31874,2024-06-17,Not as Expected,502.35,8
7220,31236,2024-04-25,Not as Expected,3823.1,3
7221,48967,2024-08-31,Not as Expected,3624.44,8
7222,5964,2024-07-31,Damaged,4141.5,2
7223,41637,2024-09-01,Late Delivery,5178.68,4
7224,30094,2024-05-29,Wrong Product,4750.43,1
7225,11169,2024-08-23,Late Delivery,2757.27,7
7226,7252,2024-10-25,Damaged,3850.07,6
7227,10656,2024-09-12,Damaged,5890.15,2
7228,2797,2024-07-29,Late Delivery,3977.38,5
7229,26434,2024-12-25,Not as Expected,5220.05,4
7230,25756,2024-03-06,Late Delivery,475.19,9
7231,21173,2024-08-27,Size Issue,2484.92,8
7232,40009,2024-05-26,Damaged,476.18,6
7233,11683,2024-06-22,Wrong Product,4048.84,3
